producto_id,investigador_id,orden,rol,activo
P-GR-C2F6C02ED327,I-0001651312,,Autor listado en GrupLAC,1
P-GR-C3024227847B,I-0000214680,,Autor listado en GrupLAC,1
P-GR-C3024227847B,I-0000568597,,Autor listado en GrupLAC,1
P-GR-C3024227847B,I-0000725510,,Autor listado en GrupLAC,1
P-GR-C317B5D1A400,I-0001182080,,Autor listado en GrupLAC,1
P-GR-C31C5FD1B4F4,I-0000112231,,Autor listado en GrupLAC,1
P-GR-C32C19786616,I-0001411506,,Autor listado en GrupLAC,1
P-GR-C34206105F5E,I-0000152528,,Autor listado en GrupLAC,1
P-GR-C345CB268A3E,I-0000299197,,Autor listado en GrupLAC,1
P-GR-C345CB268A3E,I-0000450987,,Autor listado en GrupLAC,1
P-GR-C345CB268A3E,I-0001340188,,Autor listado en GrupLAC,1
P-GR-C347879D0C13,I-0000052949,,Autor listado en GrupLAC,1
P-GR-C35342F82C6C,I-0000237850,,Autor listado en GrupLAC,1
P-GR-C35342F82C6C,I-0000247413,,Autor listado en GrupLAC,1
P-GR-C35342F82C6C,I-0000573205,,Autor listado en GrupLAC,1
P-GR-C36274A43819,I-0000649996,,Autor listado en GrupLAC,1
P-GR-C36274A43819,I-0001027077,,Autor listado en GrupLAC,1
P-GR-C36274A43819,I-0001404374,,Autor listado en GrupLAC,1
P-GR-C363CB26750A,I-0001484144,,Autor listado en GrupLAC,1
P-GR-C36921936DF3,I-0001042173,,Autor listado en GrupLAC,1
P-GR-C373FF66D8F0,I-0001347072,,Autor listado en GrupLAC,1
P-GR-C37C142ED05F,I-0000939960,,Autor listado en GrupLAC,1
P-GR-C38FB49AB1AE,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C38FB49AB1AE,I-0000233633,,Autor listado en GrupLAC,1
P-GR-C38FB49AB1AE,I-0000284610,,Autor listado en GrupLAC,1
P-GR-C3925A8B7220,I-0001399497,,Autor listado en GrupLAC,1
P-GR-C3A1BEB98635,I-0000562998,,Autor listado en GrupLAC,1
P-GR-C3AF66D3A143,I-0001842867,,Autor listado en GrupLAC,1
P-GR-C3B4DA58781E,I-0000666475,,Autor listado en GrupLAC,1
P-GR-C3B6DF90967D,I-0000150630,,Autor listado en GrupLAC,1
P-GR-C3C43ACD50F6,I-0001401301,,Autor listado en GrupLAC,1
P-GR-C3CED096CEE1,I-0000666106,,Autor listado en GrupLAC,1
P-GR-C3CED096CEE1,I-0000749028,,Autor listado en GrupLAC,1
P-GR-C3D18D7E81CD,I-0000410098,,Autor listado en GrupLAC,1
P-GR-C3D18D7E81CD,I-0001355629,,Autor listado en GrupLAC,1
P-GR-C3D541617816,I-0001445599,,Autor listado en GrupLAC,1
P-GR-C3D541617816,I-0001445792,,Autor listado en GrupLAC,1
P-GR-C3DB59784124,I-0001397561,,Autor listado en GrupLAC,1
P-GR-C3DE46F90603,I-0001544629,,Autor listado en GrupLAC,1
P-GR-C3DECC028B51,I-0001528479,,Autor listado en GrupLAC,1
P-GR-C3E201213CCD,I-0001416765,,Autor listado en GrupLAC,1
P-GR-C3E201213CCD,I-0002131540,,Autor listado en GrupLAC,1
P-GR-C3ECDADD9154,I-0000553760,,Autor listado en GrupLAC,1
P-GR-C4028ABDC653,I-0000939960,,Autor listado en GrupLAC,1
P-GR-C4158E822468,I-0000319830,,Autor listado en GrupLAC,1
P-GR-C41DBCE6BAB1,I-0000993573,,Autor listado en GrupLAC,1
P-GR-C420210FBEA1,I-0001561197,,Autor listado en GrupLAC,1
P-GR-C42D451D75DC,I-0001587404,,Autor listado en GrupLAC,1
P-GR-C42D451D75DC,I-0001678210,,Autor listado en GrupLAC,1
P-GR-C42D81AB79CA,I-0000154733,,Autor listado en GrupLAC,1
P-GR-C4304725124B,I-0001525409,,Autor listado en GrupLAC,1
P-GR-C43271449E85,I-0000689173,,Autor listado en GrupLAC,1
P-GR-C43271449E85,I-0000883662,,Autor listado en GrupLAC,1
P-GR-C43A60A004C4,I-0000613916,,Autor listado en GrupLAC,1
P-GR-C43A60A004C4,I-0000806897,,Autor listado en GrupLAC,1
P-GR-C4409D146881,I-0001416765,,Autor listado en GrupLAC,1
P-GR-C44517C622AF,I-0000289213,,Autor listado en GrupLAC,1
P-GR-C44879475FC0,I-0000073188,,Autor listado en GrupLAC,1
P-GR-C45480922F4E,I-0001037315,,Autor listado en GrupLAC,1
P-GR-C45A58BC8019,I-0001485541,,Autor listado en GrupLAC,1
P-GR-C46666F88C42,I-0000789100,,Autor listado en GrupLAC,1
P-GR-C46666F88C42,I-0001654313,,Autor listado en GrupLAC,1
P-GR-C46666F88C42,I-0001654366,,Autor listado en GrupLAC,1
P-GR-C468A3D9789B,I-0001617014,,Autor listado en GrupLAC,1
P-GR-C46FD64982D7,I-0001335979,,Autor listado en GrupLAC,1
P-GR-C476BABEB26C,I-0002031169,,Autor listado en GrupLAC,1
P-GR-C476BABEB26C,I-0002500329,,Autor listado en GrupLAC,1
P-GR-C476BABEB26C,I-0002500337,,Autor listado en GrupLAC,1
P-GR-C4775BD438D7,I-0001401450,,Autor listado en GrupLAC,1
P-GR-C4775BD438D7,I-0001503437,,Autor listado en GrupLAC,1
P-GR-C47B62DE097F,I-0001400018,,Autor listado en GrupLAC,1
P-GR-C47B62DE097F,I-0001400020,,Autor listado en GrupLAC,1
P-GR-C47BDD13F867,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C47BDD13F867,I-0000233633,,Autor listado en GrupLAC,1
P-GR-C47BDD13F867,I-0000885002,,Autor listado en GrupLAC,1
P-GR-C48F95A09941,I-0000939960,,Autor listado en GrupLAC,1
P-GR-C492F570F61B,I-0000299197,,Autor listado en GrupLAC,1
P-GR-C4C017852A74,I-0000016709,,Autor listado en GrupLAC,1
P-GR-C4C017852A74,I-0000449709,,Autor listado en GrupLAC,1
P-GR-C4C42A9739D6,I-0000014567,,Autor listado en GrupLAC,1
P-GR-C4C42A9739D6,I-0001409130,,Autor listado en GrupLAC,1
P-GR-C4C9DD3E1FB1,I-0000440027,,Autor listado en GrupLAC,1
P-GR-C4C9DD3E1FB1,I-0000559822,,Autor listado en GrupLAC,1
P-GR-C4C9DD3E1FB1,I-0001442518,,Autor listado en GrupLAC,1
P-GR-C4F1051951B9,I-0000772119,,Autor listado en GrupLAC,1
P-GR-C4F7F861196A,I-0001391969,,Autor listado en GrupLAC,1
P-GR-C4FC03BD7F07,I-0000429040,,Autor listado en GrupLAC,1
P-GR-C507FE1643D1,I-0001525409,,Autor listado en GrupLAC,1
P-GR-C51174EA5D24,I-0000939960,,Autor listado en GrupLAC,1
P-GR-C5247AEA6CA9,I-0000449814,,Autor listado en GrupLAC,1
P-GR-C5247AEA6CA9,I-0001404374,,Autor listado en GrupLAC,1
P-GR-C52B2EF0AD5D,I-0001441192,,Autor listado en GrupLAC,1
P-GR-C52BB7D859D1,I-0000015701,,Autor listado en GrupLAC,1
P-GR-C52F2EA2CB9B,I-0000939960,,Autor listado en GrupLAC,1
P-GR-C53793AD2F55,I-0000500500,,Autor listado en GrupLAC,1
P-GR-C53C9859B3B3,I-0000806595,,Autor listado en GrupLAC,1
P-GR-C54AFB2A205D,I-0000691887,,Autor listado en GrupLAC,1
P-GR-C54AFB2A205D,I-0001334074,,Autor listado en GrupLAC,1
P-GR-C54AFB2A205D,I-0001492149,,Autor listado en GrupLAC,1
P-GR-C54CBC5CCBA3,I-0000525898,,Autor listado en GrupLAC,1
P-GR-C54CBC5CCBA3,I-0000706485,,Autor listado en GrupLAC,1
P-GR-C551B603CD5F,I-0000555053,,Autor listado en GrupLAC,1
P-GR-C5521616A664,I-0000097275,,Autor listado en GrupLAC,1
P-GR-C55924F57E10,I-0001044010,,Autor listado en GrupLAC,1
P-GR-C5601EBC5B2A,I-0000097275,,Autor listado en GrupLAC,1
P-GR-C587752AEA43,I-0001359432,,Autor listado en GrupLAC,1
P-GR-C587752AEA43,I-0001619352,,Autor listado en GrupLAC,1
P-GR-C5884A172B1D,I-0000112231,,Autor listado en GrupLAC,1
P-GR-C58A9605C6B0,I-0001595171,,Autor listado en GrupLAC,1
P-GR-C58EBAEE9AA6,I-0001398898,,Autor listado en GrupLAC,1
P-GR-C58EBAEE9AA6,I-0001599464,,Autor listado en GrupLAC,1
P-GR-C591F7B7FC93,I-0000713899,,Autor listado en GrupLAC,1
P-GR-C591F7B7FC93,I-0001510894,,Autor listado en GrupLAC,1
P-GR-C59308830D14,I-0000706426,,Autor listado en GrupLAC,1
P-GR-C5949DA6613C,I-0000028758,,Autor listado en GrupLAC,1
P-GR-C595DE1A16AD,I-0000429392,,Autor listado en GrupLAC,1
P-GR-C5A62091319B,I-0000689173,,Autor listado en GrupLAC,1
P-GR-C5ACEAE5EFFC,I-0000968943,,Autor listado en GrupLAC,1
P-GR-C5ACEAE5EFFC,I-0001561197,,Autor listado en GrupLAC,1
P-GR-C5BCA8DF1092,I-0000424382,,Autor listado en GrupLAC,1
P-GR-C5C6582B70D6,I-0000400700,,Autor listado en GrupLAC,1
P-GR-C5C6582B70D6,I-0000410098,,Autor listado en GrupLAC,1
P-GR-C5C6582B70D6,I-0000410179,,Autor listado en GrupLAC,1
P-GR-C5D84C96838C,I-0000484768,,Autor listado en GrupLAC,1
P-GR-C5D84C96838C,I-0001416765,,Autor listado en GrupLAC,1
P-GR-C5DD448891AC,I-0000116197,,Autor listado en GrupLAC,1
P-GR-C5DE67DA985A,I-0000028758,,Autor listado en GrupLAC,1
P-GR-C5EC94111693,I-0000063817,,Autor listado en GrupLAC,1
P-GR-C5EC94111693,I-0000806595,,Autor listado en GrupLAC,1
P-GR-C5F8A312348B,I-0000562866,,Autor listado en GrupLAC,1
P-GR-C5F8A312348B,I-0000691887,,Autor listado en GrupLAC,1
P-GR-C5F8A312348B,I-0001443345,,Autor listado en GrupLAC,1
P-GR-C600D3780FD3,I-0001404374,,Autor listado en GrupLAC,1
P-GR-C600D3780FD3,I-0001718115,,Autor listado en GrupLAC,1
P-GR-C602FDF13EF5,I-0000805068,,Autor listado en GrupLAC,1
P-GR-C602FDF13EF5,I-0001353142,,Autor listado en GrupLAC,1
P-GR-C603C6E7EDE6,I-0000152528,,Autor listado en GrupLAC,1
P-GR-C60F286B3D45,I-0001678210,,Autor listado en GrupLAC,1
P-GR-C613D32C9069,I-0000559822,,Autor listado en GrupLAC,1
P-GR-C6219470A8DD,I-0000197840,,Autor listado en GrupLAC,1
P-GR-C62AEE1AB7EA,I-0000015701,,Autor listado en GrupLAC,1
P-GR-C62F09E689AF,I-0000064046,,Autor listado en GrupLAC,1
P-GR-C6378F7C4366,I-0000015701,,Autor listado en GrupLAC,1
P-GR-C654DB297481,I-0000728187,,Autor listado en GrupLAC,1
P-GR-C654DB297481,I-0001425567,,Autor listado en GrupLAC,1
P-GR-C654DB297481,I-0001465942,,Autor listado en GrupLAC,1
P-GR-C654DB297481,I-0001634427,,Autor listado en GrupLAC,1
P-GR-C658070D8985,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C658070D8985,I-0000233633,,Autor listado en GrupLAC,1
P-GR-C65B06BBBAAE,I-0000400700,,Autor listado en GrupLAC,1
P-GR-C65B06BBBAAE,I-0000410098,,Autor listado en GrupLAC,1
P-GR-C65B06BBBAAE,I-0000410179,,Autor listado en GrupLAC,1
P-GR-C65FF93CF5D0,I-0000150630,,Autor listado en GrupLAC,1
P-GR-C66440C65C90,I-0000749028,,Autor listado en GrupLAC,1
P-GR-C66BF41193F3,I-0000420247,,Autor listado en GrupLAC,1
P-GR-C66BF41193F3,I-0001359432,,Autor listado en GrupLAC,1
P-GR-C66BF41193F3,I-0001619352,,Autor listado en GrupLAC,1
P-GR-C674DC7D2161,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C674DC7D2161,I-0000284009,,Autor listado en GrupLAC,1
P-GR-C674DC7D2161,I-0000424226,,Autor listado en GrupLAC,1
P-GR-C684993814B4,I-0000197840,,Autor listado en GrupLAC,1
P-GR-C687D64FCF9E,I-0001596446,,Autor listado en GrupLAC,1
P-GR-C689BA36707C,I-0000555053,,Autor listado en GrupLAC,1
P-GR-C695083EDE4D,I-0000549851,,Autor listado en GrupLAC,1
P-GR-C6B445A27DED,I-0000644668,,Autor listado en GrupLAC,1
P-GR-C6B5F6940472,I-0001595171,,Autor listado en GrupLAC,1
P-GR-C6BCC3B9487A,I-0000666106,,Autor listado en GrupLAC,1
P-GR-C6BCC3B9487A,I-0000749028,,Autor listado en GrupLAC,1
P-GR-C6C4AF4F34FE,I-0000092860,,Autor listado en GrupLAC,1
P-GR-C6CB04822A7E,I-0000555053,,Autor listado en GrupLAC,1
P-GR-C6D990673D8B,I-0001398898,,Autor listado en GrupLAC,1
P-GR-C6D990673D8B,I-0001599464,,Autor listado en GrupLAC,1
P-GR-C6DCE729C9CB,I-0001016172,,Autor listado en GrupLAC,1
P-GR-C6EBBE439957,I-0000484768,,Autor listado en GrupLAC,1
P-GR-C6EBBE439957,I-0000772119,,Autor listado en GrupLAC,1
P-GR-C6EBBE439957,I-0001416765,,Autor listado en GrupLAC,1
P-GR-C6F241C3DC49,I-0000061890,,Autor listado en GrupLAC,1
P-GR-C6F5FB050999,I-0000064046,,Autor listado en GrupLAC,1
P-GR-C6F5FB050999,I-0000112231,,Autor listado en GrupLAC,1
P-GR-C7132223282C,I-0000214680,,Autor listado en GrupLAC,1
P-GR-C7213B7D42EE,I-0001546045,,Autor listado en GrupLAC,1
P-GR-C7213B7D42EE,I-0002106572,,Autor listado en GrupLAC,1
P-GR-C726738E6443,I-0000310581,,Autor listado en GrupLAC,1
P-GR-C72F029FEF93,I-0001425457,,Autor listado en GrupLAC,1
P-GR-C72F029FEF93,I-0001648685,,Autor listado en GrupLAC,1
P-GR-C73799511099,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C73960CCB433,I-0000805068,,Autor listado en GrupLAC,1
P-GR-C73E35249D17,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C73E35249D17,I-0000684660,,Autor listado en GrupLAC,1
P-GR-C73E35249D17,I-0001610949,,Autor listado en GrupLAC,1
P-GR-C73F68737235,I-0001748912,,Autor listado en GrupLAC,1
P-GR-C74C96858AC5,I-0000789100,,Autor listado en GrupLAC,1
P-GR-C75C8D2D468E,I-0001294008,,Autor listado en GrupLAC,1
P-GR-C75C8D2D468E,I-0001348235,,Autor listado en GrupLAC,1
P-GR-C75CADE8A3FD,I-0000152528,,Autor listado en GrupLAC,1
P-GR-C75CD6160036,I-0000057659,,Autor listado en GrupLAC,1
P-GR-C75CD6160036,I-0000484768,,Autor listado en GrupLAC,1
P-GR-C75CD6160036,I-0000772119,,Autor listado en GrupLAC,1
P-GR-C77EB209FF57,I-0000197840,,Autor listado en GrupLAC,1
P-GR-C77FBCFD6DAB,I-0000116197,,Autor listado en GrupLAC,1
P-GR-C787FC0A35AA,I-0001447095,,Autor listado en GrupLAC,1
P-GR-C78D09BE13FF,I-0000014994,,Autor listado en GrupLAC,1
P-GR-C78D09BE13FF,I-0000169157,,Autor listado en GrupLAC,1
P-GR-C78D09BE13FF,I-0001516099,,Autor listado en GrupLAC,1
P-GR-C78D09BE13FF,I-0001553351,,Autor listado en GrupLAC,1
P-GR-C78DD2277E93,I-0000605816,,Autor listado en GrupLAC,1
P-GR-C79CAA4582E3,I-0000026734,,Autor listado en GrupLAC,1
P-GR-C79EF8156A12,I-0000786357,,Autor listado en GrupLAC,1
P-GR-C79EF8156A12,I-0001573434,,Autor listado en GrupLAC,1
P-GR-C79F2680C67B,I-0000450260,,Autor listado en GrupLAC,1
P-GR-C7A2695BD7DD,I-0001353142,,Autor listado en GrupLAC,1
P-GR-C7A2695BD7DD,I-0001402063,,Autor listado en GrupLAC,1
P-GR-C7CA28478393,I-0001655444,,Autor listado en GrupLAC,1
P-GR-C7CA28478393,I-0002310724,,Autor listado en GrupLAC,1
P-GR-C7DCBDC57242,I-0001202022,,Autor listado en GrupLAC,1
P-GR-C7DCBDC57242,I-0001528783,,Autor listado en GrupLAC,1
P-GR-C7E64D7FF7C2,I-0000446955,,Autor listado en GrupLAC,1
P-GR-C7E9E70DD2BF,I-0000689173,,Autor listado en GrupLAC,1
P-GR-C7E9E70DD2BF,I-0001348230,,Autor listado en GrupLAC,1
P-GR-C7ECCE60D903,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C7ECCE60D903,I-0000684660,,Autor listado en GrupLAC,1
P-GR-C7F1DF37B2F9,I-0001836499,,Autor listado en GrupLAC,1
P-GR-C80928FDA999,I-0000684660,,Autor listado en GrupLAC,1
P-GR-C80E15042FCA,I-0001651312,,Autor listado en GrupLAC,1
P-GR-C816EDF36AC5,I-0000572381,,Autor listado en GrupLAC,1
P-GR-C83D2BC5C21B,I-0000014567,,Autor listado en GrupLAC,1
P-GR-C83D2BC5C21B,I-0001409130,,Autor listado en GrupLAC,1
P-GR-C846663EE704,I-0000424382,,Autor listado en GrupLAC,1
P-GR-C846663EE704,I-0000786357,,Autor listado en GrupLAC,1
P-GR-C849A282125D,I-0001044010,,Autor listado en GrupLAC,1
P-GR-C84F16C5EC5B,I-0000442712,,Autor listado en GrupLAC,1
P-GR-C84F16C5EC5B,I-0000955450,,Autor listado en GrupLAC,1
P-GR-C84F16C5EC5B,I-0001401301,,Autor listado en GrupLAC,1
P-GR-C851BFB15E52,I-0000772119,,Autor listado en GrupLAC,1
P-GR-C851BFB15E52,I-0002032576,,Autor listado en GrupLAC,1
P-GR-C857F6BDB15E,I-0000525898,,Autor listado en GrupLAC,1
P-GR-C857F6BDB15E,I-0001425678,,Autor listado en GrupLAC,1
P-GR-C857F6BDB15E,I-0001462770,,Autor listado en GrupLAC,1
P-GR-C857F6BDB15E,I-0002059627,,Autor listado en GrupLAC,1
P-GR-C85B9B23DB0F,I-0001016172,,Autor listado en GrupLAC,1
P-GR-C85B9B23DB0F,I-0001342605,,Autor listado en GrupLAC,1
P-GR-C85B9B23DB0F,I-0001648742,,Autor listado en GrupLAC,1
P-GR-C8683BD7483C,I-0000740730,,Autor listado en GrupLAC,1
P-GR-C879AC1C6C17,I-0000449709,,Autor listado en GrupLAC,1
P-GR-C879AC1C6C17,I-0001398361,,Autor listado en GrupLAC,1
P-GR-C88D60A3C860,I-0000450987,,Autor listado en GrupLAC,1
P-GR-C88D60A3C860,I-0001554721,,Autor listado en GrupLAC,1
P-GR-C89984393E58,I-0001338914,,Autor listado en GrupLAC,1
P-GR-C89984393E58,I-0001409629,,Autor listado en GrupLAC,1
P-GR-C89984393E58,I-0001516099,,Autor listado en GrupLAC,1
P-GR-C89984393E58,I-0001553351,,Autor listado en GrupLAC,1
P-GR-C89A28089314,I-0000789100,,Autor listado en GrupLAC,1
P-GR-C89A28089314,I-0001294008,,Autor listado en GrupLAC,1
P-GR-C8B3F0541C77,I-0001425992,,Autor listado en GrupLAC,1
P-GR-C8C809B78B83,I-0000601330,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0000014994,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0000026734,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0000052099,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0001409629,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0001516099,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0001553351,,Autor listado en GrupLAC,1
P-GR-C8D6FA9B372F,I-0001611502,,Autor listado en GrupLAC,1
P-GR-C8EA4AE737AF,I-0000107603,,Autor listado en GrupLAC,1
P-GR-C8EA4AE737AF,I-0000233633,,Autor listado en GrupLAC,1
P-GR-C8EA4AE737AF,I-0000996378,,Autor listado en GrupLAC,1
P-GR-C8EA4AE737AF,I-0001441192,,Autor listado en GrupLAC,1
P-GR-C8F44CB67696,I-0000112231,,Autor listado en GrupLAC,1
P-GR-C8F44CB67696,I-0000116197,,Autor listado en GrupLAC,1
P-GR-C8F44CB67696,I-0001441458,,Autor listado en GrupLAC,1
P-GR-C90E34139272,I-0000698334,,Autor listado en GrupLAC,1
P-GR-C921216CA653,I-0001650965,,Autor listado en GrupLAC,1
P-GR-C921216CA653,I-0001671916,,Autor listado en GrupLAC,1
P-GR-C9446EF1868D,I-0000015701,,Autor listado en GrupLAC,1
P-GR-C94D4DBE18D3,I-0000284009,,Autor listado en GrupLAC,1
P-GR-C94D4DBE18D3,I-0000424226,,Autor listado en GrupLAC,1
P-GR-C95C5B29F418,I-0000462659,,Autor listado en GrupLAC,1
P-GR-C963DFD7703C,I-0000689173,,Autor listado en GrupLAC,1
P-GR-C963DFD7703C,I-0001056786,,Autor listado en GrupLAC,1
P-GR-C966B4CB557E,I-0000154733,,Autor listado en GrupLAC,1
P-GR-C969DD9F5A7C,I-0000789100,,Autor listado en GrupLAC,1
P-GR-C973D79FE372,I-0002106572,,Autor listado en GrupLAC,1
P-GR-C9769BCF3274,I-0000112231,,Autor listado en GrupLAC,1
P-GR-C9AC7BC686F7,I-0001291041,,Autor listado en GrupLAC,1
P-GR-C9AC7BC686F7,I-0001350835,,Autor listado en GrupLAC,1
P-GR-C9C0D5788A7B,I-0001609963,,Autor listado en GrupLAC,1
P-GR-C9C0D5788A7B,I-0002482540,,Autor listado en GrupLAC,1
P-GR-C9C6A650435A,I-0000437280,,Autor listado en GrupLAC,1
P-GR-C9CCB373B1A1,I-0001544629,,Autor listado en GrupLAC,1
P-GR-C9CED7004DA5,I-0001161423,,Autor listado en GrupLAC,1
P-GR-C9CEE18FFF98,I-0002049701,,Autor listado en GrupLAC,1
P-GR-C9D2350BC4E1,I-0001399497,,Autor listado en GrupLAC,1
P-GR-C9D48EA0EE85,I-0001516099,,Autor listado en GrupLAC,1
P-GR-C9D48EA0EE85,I-0001553351,,Autor listado en GrupLAC,1
P-GR-C9F7C097900E,I-0001599464,,Autor listado en GrupLAC,1
P-GR-CA0229ADD804,I-0000161224,,Autor listado en GrupLAC,1
P-GR-CA0229ADD804,I-0001398355,,Autor listado en GrupLAC,1
P-GR-CA0229ADD804,I-0001696341,,Autor listado en GrupLAC,1
P-GR-CA0229ADD804,I-0001836976,,Autor listado en GrupLAC,1
P-GR-CA0F07DB8995,I-0000424382,,Autor listado en GrupLAC,1
P-GR-CA1C5B89154B,I-0000939960,,Autor listado en GrupLAC,1
P-GR-CA1F0E3A368B,I-0001812365,,Autor listado en GrupLAC,1
P-GR-CA1F0E3A368B,I-0001826368,,Autor listado en GrupLAC,1
P-GR-CA1F0E3A368B,I-0001951086,,Autor listado en GrupLAC,1
P-GR-CA28C40F1943,I-0000107603,,Autor listado en GrupLAC,1
P-GR-CA4661ED6B7D,I-0001724998,,Autor listado en GrupLAC,1
P-GR-CA7169542463,I-0001389385,,Autor listado en GrupLAC,1
P-GR-CA736C2593FA,I-0000772119,,Autor listado en GrupLAC,1
P-GR-CA81A38075DB,I-0000107603,,Autor listado en GrupLAC,1
P-GR-CA85328843A1,I-0001418059,,Autor listado en GrupLAC,1
P-GR-CA8D0656CF7D,I-0001554534,,Autor listado en GrupLAC,1
P-GR-CA9906F83FDB,I-0001734997,,Autor listado en GrupLAC,1
P-GR-CA9CE4E21B34,I-0002030890,,Autor listado en GrupLAC,1
P-GR-CA9DD050CE96,I-0001416765,,Autor listado en GrupLAC,1
P-GR-CA9DD050CE96,I-0001846088,,Autor listado en GrupLAC,1
P-GR-CAAAA80AFF82,I-0000284009,,Autor listado en GrupLAC,1
P-GR-CAAAA80AFF82,I-0000424226,,Autor listado en GrupLAC,1
P-GR-CAB41B95521D,I-0001404374,,Autor listado en GrupLAC,1
P-GR-CABAA2BCE902,I-0000233633,,Autor listado en GrupLAC,1
P-GR-CABAA2BCE902,I-0000684660,,Autor listado en GrupLAC,1
P-GR-CAC6F487263C,I-0001688944,,Autor listado en GrupLAC,1
P-GR-CAC831DE652B,I-0000562998,,Autor listado en GrupLAC,1
P-GR-CAEF673C1E4D,I-0000947393,,Autor listado en GrupLAC,1
P-GR-CAF4034EF3A9,I-0000070696,,Autor listado en GrupLAC,1
P-GR-CAF9E60A354C,I-0000611824,,Autor listado en GrupLAC,1
P-GR-CB070FF749E4,I-0000689173,,Autor listado en GrupLAC,1
P-GR-CB0E143429F6,I-0001447919,,Autor listado en GrupLAC,1
P-GR-CB218E864F26,I-0000073886,,Autor listado en GrupLAC,1
P-GR-CB218E864F26,I-0000447650,,Autor listado en GrupLAC,1
P-GR-CB2417F9790E,I-0001347072,,Autor listado en GrupLAC,1
P-GR-CB2417F9790E,I-0001623442,,Autor listado en GrupLAC,1
P-GR-CB2CADB6D1FB,I-0000107603,,Autor listado en GrupLAC,1
P-GR-CB2CADB6D1FB,I-0000983098,,Autor listado en GrupLAC,1
P-GR-CB2D7CAE7886,I-0000197840,,Autor listado en GrupLAC,1
P-GR-CB2E35B02A8C,I-0000107603,,Autor listado en GrupLAC,1
P-GR-CB2E35B02A8C,I-0000284009,,Autor listado en GrupLAC,1
P-GR-CB3056AC6691,I-0000484768,,Autor listado en GrupLAC,1
P-GR-CB348C5D7CC7,I-0000062482,,Autor listado en GrupLAC,1
P-GR-CB379ABE42B8,I-0000310581,,Autor listado en GrupLAC,1
P-GR-CB4671E740DE,I-0000116197,,Autor listado en GrupLAC,1
P-GR-CB46C7F498D9,I-0000484768,,Autor listado en GrupLAC,1
P-GR-CB46C7F498D9,I-0001252879,,Autor listado en GrupLAC,1
P-GR-CB46C7F498D9,I-0001667459,,Autor listado en GrupLAC,1
P-GR-CB46C7F498D9,I-0001869172,,Autor listado en GrupLAC,1
P-GR-CB46C7F498D9,I-0002003616,,Autor listado en GrupLAC,1
P-GR-CB4C6EF98A55,I-0001373967,,Autor listado en GrupLAC,1
P-GR-CB5290FAD709,I-0000525898,,Autor listado en GrupLAC,1
P-GR-CB5290FAD709,I-0001390688,,Autor listado en GrupLAC,1
P-GR-CB5290FAD709,I-0001822800,,Autor listado en GrupLAC,1
P-GR-CB5FCBD578E4,I-0001381258,,Autor listado en GrupLAC,1
P-GR-CB6E24D486D5,I-0000152528,,Autor listado en GrupLAC,1
P-GR-CB8E7C9A2B5D,I-0000071888,,Autor listado en GrupLAC,1
P-GR-CB96A5D4088A,I-0001404285,,Autor listado en GrupLAC,1
P-GR-CB9FFD352A3F,I-0000689254,,Autor listado en GrupLAC,1
P-GR-CBC640AD4E41,I-0000563668,,Autor listado en GrupLAC,1
P-GR-CBC743DF633B,I-0000152528,,Autor listado en GrupLAC,1
P-GR-CBC77D377B1C,I-0000047376,,Autor listado en GrupLAC,1
P-GR-CBD34BBC4128,I-0000525898,,Autor listado en GrupLAC,1
P-GR-CBD34BBC4128,I-0000613916,,Autor listado en GrupLAC,1
P-GR-CBD358A8F0C1,I-0000727601,,Autor listado en GrupLAC,1
P-GR-CBE4C46F7D9C,I-0000424382,,Autor listado en GrupLAC,1
P-GR-CBED32A9FC8B,I-0000247413,,Autor listado en GrupLAC,1
P-GR-CBEEB1C9C6B0,I-0000424382,,Autor listado en GrupLAC,1
P-GR-CBEEB1C9C6B0,I-0000786357,,Autor listado en GrupLAC,1
P-GR-CBFD35B45ED5,I-0001410761,,Autor listado en GrupLAC,1
P-GR-CBFD35B45ED5,I-0001453275,,Autor listado en GrupLAC,1
P-GR-CBFD35B45ED5,I-0001483252,,Autor listado en GrupLAC,1
P-GR-CC09DD04F5F9,I-0000651559,,Autor listado en GrupLAC,1
P-GR-CC160667C1C7,I-0000424030,,Autor listado en GrupLAC,1
P-GR-CC2045C00681,I-0000336777,,Autor listado en GrupLAC,1
P-GR-CC2045C00681,I-0001518366,,Autor listado en GrupLAC,1
P-GR-CC2045C00681,I-0001582707,,Autor listado en GrupLAC,1
P-GR-CC2204FAE50D,I-0000020588,,Autor listado en GrupLAC,1
