grupo_id,producto_id,origen,activo
G-00000000009022,P-GR-D3F7EEBCD534,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-D3FB524E6D77,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-D54FD0E0B033,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-DC75DB547349,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-DF3F1AF4DB62,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-E28A5FFD9402,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-E3DFD656566D,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-E4375180A67C,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-E48FB663B6FC,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-EBDE8542289A,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-EE6C7C70B4E5,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-F37EDA4C5127,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-F4572178F49E,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-F88170AE1C4E,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-F92AE8C4602F,GrupLAC: producto listado en la ficha,1
G-00000000009022,P-GR-FD002B4EF376,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-050D1FD5EECC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0661BDCCB728,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0930DBB707D4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0B9DA99BA48D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0CB6BF418DF2,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0DDA1ED52ABB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-0FEA9D8D97C9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-1069BEE78CA5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-1157ADC6333D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-11E1E742FDB2,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-12412AC02774,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-12BF48084D24,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-136998C430A7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-13E31656563B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-15B8C2A093A9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-15C11CD383DC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-15D0DC5EE974,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-15E8847E1F5E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-17FCA06F5B28,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-18C8BCAFEDDE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-19AF05127020,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-1C4324232D8F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-1DAD9E7F901F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-1EE4F77F84FC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2239BFBB3532,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-224AC22324B1,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2293927A66B0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-22AABA67852E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-245028D21A98,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-24FDC9466696,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-257E475D19C4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2659A8700D89,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-268D7D078606,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2854E4F43509,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-29534D05A232,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2A40DC5035EB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2A5240E5ABC5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2A8292BF47ED,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-2EF04B681D48,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-308DDADD2E6B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-30B99B1664AB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3189CAEDCBD3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-32669CF91144,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-331C66AA7318,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-337037C9B192,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-34428C08CA3A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-35924B53FD97,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-35BA821B83F0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-36241E5EF80E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3644C719454F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-36E7ABD71C3D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-371ED94B21E5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-37BAB5A422DB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-384776B52A65,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-385510F3360B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3947B6B54559,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-397A06743510,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3B1DD35B4EB1,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3B95FD82636F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3C229722190A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3C659A697457,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3C8B814F7BDB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3D4F7F0B7440,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3DCE74E8349E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3E0F9F517396,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-3E1A9542F69A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-40914552DFB8,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-412CED363F1A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4230554B134E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-425C70DFCBDD,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-430424EAE337,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-438BB5CDE69E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-44C81C673050,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-45150F6A8C76,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-46BD5E793E60,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-472452A21986,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-482BA985756D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4842AFC169E5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4A0E665CF6B9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4A43B02DC151,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4A65CCC1419D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4ADF42421F62,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4B77F60CEB18,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4C150E004B4F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4C20E19E766F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4D73DFF12256,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4DBBF30722F9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-4FAE0A6A6632,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5066DB369E56,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5208352EB3BC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-522C41DF9678,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-52D6B9280065,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5321E042FF52,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-53DE4713984F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-55DB666C964E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-569FDBCFAC7E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-574FA56F5F98,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-58D5D9E3B15D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-59A83E43BC3D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5A07A317CC10,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5D8082416F6A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5DBDDA34B811,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-5E665E7D61F3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-60A917915598,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6160CE3DCFE4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-61C050A18947,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-62BDEAC5E650,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-644FF0E409D3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-65E74CB1D877,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6747DE8AD492,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-67FA8D8DF0B7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-68AED14977C6,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-68B03ED61F90,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-690B19B18514,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-691F949B16D5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-69294768A8DB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6A726BD97DDF,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6ABC920026E4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6B7D44F2EA91,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6E4091A41D37,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-6E7E1FC8002F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7199DA8DB4A7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7246FD1BD979,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7375BE63E0F9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-740855828EF6,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7489EEC1A9F7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-75797CB49380,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7608E3AD8B68,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-76F6923B60A0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-77313E01290D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-775392729A1B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-775C1530656C,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-79102EBF73E4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7B5F05208049,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7BA879D966F0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7CD3C6492BDB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7E165CFA835D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7EF696150084,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-7FC133541332,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-80BA1E4886DB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-822DCAC484D2,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-823DE2141DE3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-898E35B64879,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8C4C7835FB77,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8CCADB50090D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8D1D110E902D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8DE38290D5B9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8E18FE871012,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8F6C9311E5D0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-8FCF372DD825,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-904FAC4743B0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9088B2562547,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9179BFDF0FFE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-924D30065421,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-92C3593F2B32,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-936C174D0DA4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-96BBF135DE96,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9864F7E36BAB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-98EB91CD3647,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-990891502975,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9944AFAEDDC3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-999ACE9753B7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9A5AC3B68A2D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9A618DAA2A3A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9AA6C3897145,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9B40B2E5EBAE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9D5964C68858,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9E3FA5FC5C30,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9E562F95E5D0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-9EB074D4A045,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A35F064127B5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A428104C86FD,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A57C907856A7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A59F8C85A71E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A5D100B41863,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A624AC70CE68,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A6318F0EED79,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A69BCD13E3E1,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A6F723BCBC2C,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A73FB1864FFB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A81F03F515A0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-A862C05B7680,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AA7A06E7B392,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AB131E42E700,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AC39C4833DE2,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AD0DE21D2717,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AF648486A13E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-AFC08BF9102C,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B0C73AD43BC5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B0DEFB1B9D70,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B295DE8605E2,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B2B8DA3033E7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B2CACD827712,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B2F4D9F74C93,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B4232CE56512,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B6647A04D030,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B6785E74DE1B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B7DB59D60FE4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-B97B2B9A4018,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-BBA60C4FCCFA,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-BCAE6A63EBA9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-BED7899132EE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C1079C4FB75E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C2261440C923,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C26314E4DB49,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C281B9CE806F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C2A826D1F65B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C3024227847B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C37C142ED05F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C4028ABDC653,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C48F95A09941,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C4F7F861196A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C51174EA5D24,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C52F2EA2CB9B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C85B9B23DB0F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-C921216CA653,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CA1C5B89154B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CAC6F487263C,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CC368B39AAAB,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CC8791A4944F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CD8AE9227857,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CD9901F71B91,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CE32589AFB87,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CE7046AD9A47,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CE852D373BE3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-CEDBFC68CCC5,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-D40DBCBF822D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-D5CB27C6593D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-D8031656922A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-D8492C9F62FA,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-DA996BD31901,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-DAF28DEC13B7,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-DD9DB53F217D,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-DDC11E076D0A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-DE7DD076E6BE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E01563AEFC6F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E030FF5F3836,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E060B4FAF746,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E0AA4C6F2E74,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E3D206762353,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E5D375E375D0,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E6120EDF6AFC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E7D23AA7B367,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-E81973CC0546,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EABEB53385CA,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EB3EEC6988C9,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EBF8BB4C5B0B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-ECF4F018F72F,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EE5C886DDEC3,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EE71FA67AF6A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EECD7C059E18,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-EEFFA43AE42A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F0FE8444E0A1,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F19C51454B41,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F1DD8E5B86A4,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F263EF8DB21B,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F2843915ABAF,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F33F3C51FFD8,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F433271E8E40,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F5E162FFACFC,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F7C0EF539785,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F7C164D84FCE,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-F9911885C8A6,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-FA864EBFD60A,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-FC937BA5617E,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-FD3A95D99D56,GrupLAC: producto listado en la ficha,1
G-00000000009744,P-GR-FF14D35B7607,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-0087FA4C7C31,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-01FB2704501C,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-039E02990DF4,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-053D8CC7909E,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-056348F66FE4,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-0692B3499A67,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-09B363A16A08,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-139D5D8097F6,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-15C340BF64FF,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1853CB9C85EE,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1A154F199C7C,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1A230AF4C5EA,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1BD993DA63EF,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1C0D4FC03713,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1CBC74198A3D,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1E1FC87740E3,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1E7016093486,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1EA5D27B02F2,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1EB634233C9C,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1F94B8CBF0BD,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-1FE2D6F3BA5C,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-2A50774D6CB1,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-2A7994EF66EF,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-2C7F2B16D5AC,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-34284C975827,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-344CF5ADE5F2,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-371ED94B21E5,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-37E4AF0D00AC,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-3C5FC212E2F8,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-3C86F157DF33,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-3EA5E5AE8789,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-3EC044CEDD04,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-3F7E7CD45DE9,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-441315C53D76,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-444600FA190E,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-4605AD1DD4AB,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-466BA5F1232D,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-48C64BB63223,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-4B77F60CEB18,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-4D73DFF12256,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-4D9523C016F9,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-50B7E73B2C35,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-54A8B55604FB,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-561E3B71BA23,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-5CBA21613242,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-63F5805E91C8,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-65A3B455790C,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-66CAB9612407,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-6A2869C57737,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-6D39781BB17F,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-6D4335CFD096,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-6DEB7CF3BA6A,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-6FE91BA55A1D,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-722650EC8E47,GrupLAC: producto listado en la ficha,1
G-00000000011723,P-GR-73E25B0D4CD7,GrupLAC: producto listado en la ficha,1
