id,grupo_id,nombre,inicio,fin,objetivo,indicador,meta,actividad,activo
PL-00000000009744,G-00000000009744,Plan Estratégico,,,"¿ Ser conocidos ante Colciencias como un grupo que desarrolla investigación en el area de prácticas profesionales, promoción y prevención de la salud, calidad de la educación dentro de un grupo integrado por investigadores especializados en el area local, nacional e internacional.
¿ Contribuir con la ampliación del estado del arte existente en la actualidad, con el fin de ayudar en futuras investigaciones, las cuales estén interesadas en realizar líneas de investigación.
¿ Integrarnos dentro de los diferentes grupos e investigaciones para llenar los espacios y temas para nuevos proyectos investigativos.",,,"Plan de trabajo: El grupo de investigación FASAPROIN tiene contemplado entre sus planes a corto y largo plazo lo siguiente:
¿ Acceder con las líneas de investigación con el fin de realizar un estudio minucioso y factible sobre lo que aqueja a la comunidad actualmente. Teniendo en cuenta la practica dentro de la comunidad, y la colaboración de cada uno de los miembros del semillero de investigación
¿ Realizar un banco de datos teórico practico los cuales sirvan de ayuda para posteriores investigaciones dela comunidad universitaria basadas en el mismo tema.
¿ Confirmar la información obtenida de la investigación mediante la publicación de fotografías y material que permita satisfacer las necesidades de los investigadores.
¿ El grupo de investigación pretende fortalecer e implementar nuevas investigaciones dentro de los semilleros universitarios dando nuevos enfoques hacia una mejor practica dentro del área de la salud.
¿ Fortalecer los programas del área de la salud por medio de charlas, publicaciones y dando un nuevas formaciones tanto del estudiantado como de los docentes encargados.",1
PL-00000000009022,G-00000000009022,Plan Estratégico,,,"Objetivo General:
Fortalecer condiciones apropiadas para el desarrollo de la investigación en la Universidad Popular del Cesar; dar a conocer los productos, resultados y aplicaciones de la misma, con el fin de contribuir al desarrollo regional y nacional.
Objetivos específicos:
1)Proponer elementos que ayuden a fortalecer la cultura investigativa en temáticas referidas a las Ciencias Biológicas relacionadas con salud pública.
2)Identificar políticas, coherentes con las institucionales, que cualifiquen los procesos de investigación en esta área del conocimiento.
3)Socializar y difundir a través de todos los medios posibles, las conclusiones y resultados, producto y de temas de investigación.
4)Cualificar a los investigadores del grupo para que avancen en consonancia con el desarrollo tecnológico e investigativo, en los diferentes temas que el grupo propone.
5)Establecer coaliciones con otros grupos de investigación que permitan tener, criterios de comparación, relaciones de pares en temas específicos de interés mutuo y, que den la posibilidad al grupo de tener unos márgenes altos de movilidad, visibilidad y reconocimiento científico y académico.
6)Promover el impulso y creación de programas posgraduales, de acuerdo a las necesidades del medio y el avance de la investigación, según los intereses y necesidades de la región y del grupo.",,,"Plan de trabajo: PLAN DE TRABAJO GRUPO DE INVESTIGACIÓN CINBIOS
Año: 2025-2028
1.Realizar cuatro reuniones anuales para dinamizar el plan de trabajo con los planes de desarrollo municipal, departamental y nacional.
2.Establecer integración con el PDI (Plan de Desarrollo Institucional) a través de inclusión proyectos en el banco proyectos en la oficina de planeación.
3.Integrar las líneas de investigación actual de la facultad y del programa, con el desarrollo de proyectos liderados por investigadores del grupo.
4.Establecer convenios con grupos de investigación que permitan tener, criterios de comparación, relaciones de pares en temas de interés mutuo, y que den la posibilidad al grupo de tener unos márgenes altos de movilidad, visibilidad y reconocimiento científico y académico.
5.Establecer los retos y planes de trabajo específicos de los investigadores.
6. Crear 4 nuevos semilleros de investigación acordes con las líneas del grupo y su producción, con el objetivo de fomentar la investigación formativa y poder desarrollar nuevos proyectos de convocatorias internas.
7.Revisar el Informe anual de la Vicerrectoría de investigación con análisis y recomendaciones para Grupos de Investigación.
8. Presentar el proyecto de creación del laboratorio GENOMIX.
9.Presentar el proyecto de creación del CENTRO DE INVESTIGACIÓN AGROPECUARIO DE DESARROLLO AGROINDUSTRIAL DEL CESAR-CIADAC.
10. Publicar 16 artículos completos preferentemente en revistas top nacionales (A) o internacionales (Q1) que permitan alcanzar la categoría de investigadores a los integrantes y la categoría A al grupo.
11. Participar en 4 eventos de investigación anualmente, estos deben tener alto impacto (tener la mayor categoría establecida por MINENCIAS), para ello se deberán escoger dichos eventos con una periodicidad semestral.
12.Participar entre tres convocatorias MINCIENCIAS, una por cada año del plan. en donde la universidad Popular del Cesar sea el ente ejecutor.
13. Obtener una patente durante el",1
PL-00000000000900,G-00000000000900,Plan Estratégico,,,"Contribuir con la consolidación y el desarrollo del capital intelectual de la región Caribe Colombiana y del país, en el fortalecimiento de su educación, y en consecuencia, del desarrollo sustentable y sostenible del país, a través de la Informática Educativa, la Gestión del Sistema de la Globalización de la Investigación Universitaria, las políticas públicas de ciencia, tecnología e innovación, la problemática de la educación Latinoamerica y del Caribe, el medio ambiente y la optimización de los recursos naturales.
Promover la investigación en el campo de la educación matemática, I+D, la ciencia de la educación, la historia y espistemología de las Ciencias en general desarrollando líneas específicas que conlleven a mejorar la calidad de la enseñanza- aprendizaje de las ciencias de la educación y específicamnete de las matemáticas y, por ende, la calidad de vida a través de políticas gubernamentales e institucionales que redunden en beneficios de la comunidad Cesarense.
Conformar una red de docentes comprometidos en la difusión de una cultura investigativa a nivel glocal y global.",,,"Plan de trabajo: El plan de trabajo se orientará bajo los siguientes preceptos:
*Conformación y socialización del grupo a través de la lectura sobre epistemología de las ciencias y específicamente de la matemática para que el grupo sea crítico y reflexivo.
*Seminario-taller sobre tópicos de i+d, ciencia y tecnología, educación matemática.
*Elaboración y ejecución de proyectos de investigación, e inversión, y de cualificación.
*Construcción de artículos para publicarlos en revistas indexadas.
*Definir temas para trabajos de grados en pre y posgrado y sus respectivas asesorías.
Formación avanzada de sus integrantes en maestrías, doctorados y PhD en las líneas de investigación del grupo.
Construir nuevo conocimiento a través de producción bibliográficas científica representada en libros y artículos como productos de investigación.
Cada línea de investigación está orientada por un responsable de sus integrantes de acuerdo a su formación, perfil y competencias; además, apoyará un semillero de investigación en el programa donde orienta cursos de asignaturas, a través propuesta tendientes a ejecutar proyectos y asesorías a nivel glocal y global.
En la línea de problemas de la Educación Latinoamericana y del Caribe, se formaran docentes investigadores del más alto nivel en la interpretación de los problemas de la educación, su desarrollo; el análisis de los procesos y tecnologías de enseñanza - aprendizaje, a los fines que se constituyan en líderes y agentes de transformación del Sistema Educativo Nacional.
En la línea de políticas públicas de Ciencia, Tecnología e Innovación, formará el talento humano en Maestrías y doctorados, para contribuir a la capacitación y desarrollo de profesionales en el campo de investigación gerencial, con un alto nivel académico, dotados por el rigor metodológico y científico en el campo de la investigación y de la gerencia en diferentes campos del conocimiento.
Los cursos o seminarios podrán orientarse mediante el régimen normal o utilizan",1
PL-00000000020413,G-00000000020413,Plan Estratégico,,,"OBJETIVO GENERAL
❑ Diseñar e implementar propuestas de investigación en el campo de la educación mediante la aplicación e innovación de las tecnologías, que contribuyan con un desarrollo regional, nacional e internacional y que posicionen a la Universidad Popular del Cesar como una institución que líder en tecnologías educativas.
OBJETIVOS ESPECÍFICOS
 Promover el uso de las TIC en los procesos formativos de la comunidad académica ingenieril.
 Identificar y adaptar estrategias de experiencias exitosas a los procesos de formación.
 Realizar actividades de investigación y transferencia de TICs en cualquier campo del sector productivo y educativo colombiano y en especial en el departamento del Cesar.",,,"Plan de trabajo: Para el cumplimiento de su misión, en su fase inicial el grupo asume como plan de trabajo, la realización de las siguientes actividades:
El grupo de investigación GIDEATIC replantea sus acciones en busca del fortalecimiento institucional y el mejoramiento de la academia mediante la incorporación y el uso de herramientas TICs dentro de su accionar importante se encuentra el asesorar los proyectos de grado del programa de ingeniería de sistemas los cuales deben ir direccionado hacia el fortalecimiento de las líneas de investigación.
Generar proyectos que permitan el mejoramiento de la infraestructura tecnológica de la seccional relacionada con; red de comunicaciones (datos, voz y video), conectividad a internet, servicios de red, herramientas software para el área administrativa y académica.
La generación y ejecución de los proyectos planteados dentro de las acciones anteriormente mencionadas ayudaran el cumplimiento de las premisas necesaria para el desarrollo del macro proyecto estrategia para la incorporación de las TICs en las practicas docentes de la universidad popular del cesar seccional Aguachica.
Para el cumplimiento de sus propósitos y objetivos, el grupo GIDEATIC podrá realizar entre otras, las siguientes actividades:
¿ Mantener el Seminario de investigación para los estudiantes de la universidad y los estudiantes de los colegios grados decimo y undécimo.
¿ Realizar divulgación de logros y resultados, en el ámbito local, regional, nacional e internacional, utilizando medios materiales y digitales a su alcance mediante libros, artículos, reseñas, ensayos, vídeo, etc.
¿ Tratar temas sobre ponencias que los investigadores proyecten presentar en eventos internos y externos.
¿ Organizar eventos de proyección social (seminarios, congresos, simposios, conferencias, cátedras, tertulias y conversatorios, foros, talleres, jornadas) en el ámbito local, regional, nacional e internacional; recurriendo si fuere necesario a la cooperación interins",1
PL-00000000018778,G-00000000018778,Plan Estratégico,,,"1. Desarrollar proyectos para identificar los factores de riesgo que propician la enfermedad
2. Identificar necesidades y problemáticas dentro del entorno relacionadas con la salud de la comunidad.
3. ¿Diseñar prototipos que optimicen las prestación del servicio de salud.
4. Articular la investigación con los sectores educativos, salud, e ingeniería
5. Participar en proyectos de cooperación interinstitucional
6. Realizar seguimiento y apoyo en las nuevas tecnologías en las áreas de centrales de esterilización y quirofanos en el municipio, departamento y la nación
7. generar nuevos conocimientos a partir de los resultados de los proyectos investigación y contribuir con la políticas publicas en materia de salud",,,"Plan de trabajo: el grupo de investigación ha definido sus lineas de investigación para desarrollar un trabajo interdisciplinar, donde se integran diferentes profesiones como la ingeniería, la microbiologia, la instrumentación quirúrgica, logrando dinamizar procesos que ayuden o mejorar la calidad de la salud humana. ademas desde la perspectiva de la participación social se estudiaran problemas desde el ámbito colectivo de la salud, llegando a la comunidad a través de proyectos innovadores y de cambio.cada uno de los integrantes desarrollara sus estrategias desde sus áreas de conocimiento y aplicación.",1
PL-00000000017497,G-00000000017497,Plan Estratégico,,,"8 OBJETIVOS
8.1 OBJETIVO GENERAL
Fomentar la investigación y monitorear los hechos y fenómenos económicos que afectan a la sociedad y dar respuesta a las necesidades del Departamento del Cesar.
8.2 OBJETIVOS ESPECÍFICOS
1)Efectuar propuestas orientadas a la solución de los problemas previamente formulados, todo ello con un enfoque global y económico.
2)Prestar asistencia técnica a las organizaciones e instituciones públicas y privadas de la región en todas aquellas actividades científicas, técnicas, investigativas que les sean requeridas, a los efectos de la mejora continua de dichas organizaciones.
3)Hacer evaluaciones de impacto de los instrumentos, acciones y programas de los gobiernos de orden municipal y departamental que afecte el desarrollo de las comunidades.
4)Implementar una política de cooperación con entidades públicas y privadas para el desarrollo en conjunto de actividades investiga que favorezca los intereses mutuos.
5)Dar orientación y hacer seguimiento a los Planes de Desarrollo Departamentales y Municipales y su coherencia con los Planes de Desarrollo Nacionales, así como a los programas de desarrollo empresarial.
6)Elaborar un banco de datos económicos y empresariales (búsqueda, selección y recopilación de los datos relevantes elaborados por distintas instituciones).
7)Incentivar la academia y la investigación económica en los estudiantes, docentes y comunidad en general para así contribuir a la ampliación de conocimiento en estos aspectos e incentivar la creación de nuevos semilleros de investigación.
8)Elaborar un banco de datos del conocimiento investigador en el que queden reflejados los proyectos de investigación que se han realizado y los que efectivamente se encuentran en proceso.
9)Publicar una revista especializada en temas económicos (La Lupa en el Cesar) en la cual se publicarán artículos originales, reseñas, monografías, tesis de grado del campo específico que dará a conocer las diferentes investigaciones y procesos q",,,"Plan de trabajo: 3 PLAN DE TRABAJO:
 DESARROLLO HUMANO, ÉTICA Y CALIDAD DE VIDA
 ECONOMÍA, INNOVACIÓN, COMPETITIVIDAD Y SOSTENIBILIDAD:
3.1 LÍNEAS DE TRABAJO:
Estas líneas se trabajarán en concordancia con las líneas de investigación del programa de economía, que son:
 Macroeconomía, Crecimiento y Desarrollo Económico
 Análisis Microeconómico, la Estructura de la Empresa y los Mercados
 Economía Ambiental, Regionalización y Desarrollo Económico Sostenible
 Economía Internacional
 Economía Financiera.
Los posibles temas que se podrán desarrollar dentro de estas dos líneas son:
 Obras públicas,
 La contratación pública y el impacto de ésta en la comunidad
 Construcción
 Ruralidad y seguridad alimentaria
 Industria
 Servicios
 Mercado de trabajo
 Consumo y Precios
 Distribución del ingreso
 Comercio Exterior
 Competitividad
 Comercio al por menor
 Emprendimiento y Microfinanzas
 Ordenamiento Territorial y Urbanismo
 Externalidades ambientales y sociales
4 ACTIVIDADES A DESARROLLAR
Entre las actividades correspondientes a los temas anteriormente señalados se encuentran:
-Hacer monitoreo y vigilancia a las obras públicas, así como investigar su impacto real en la comunidad.
-Realizar monitoreo y evaluación de la construcción, así como el de su impacto en el entorno.
-Investigar, analizar y monitorear hechos y fenómenos relacionados con la industria de la construcción así como el impacto en el entorno.
-Investigar, analizar y monitorear hechos y fenómenos relacionados con la Ruralidad y Seguridad Alimentaria
-Investigar, analizar y monitorear hechos y fenómenos relacionados con la industria.
-Investigar, analizar y monitorear hechos y fenómenos relacionados con los servicios.
-Investigar, analizar y monitorear e intercambiar información de los hechos y fenómenos",1
PL-00000000003915,G-00000000003915,Plan Estratégico,,,"Realizar investigaciones socio-Culturales sobre la ciudad de valledupar y el departamento del cesar, enmarcadas en el conocimiento y la ampliacion de la investigación en el ámbito local, regional y nacional desde la sociologia como practica cientifica.",,,"Plan de trabajo: EL PLAN DE TRABAJO DEL GRUPO DE INVESTIGACIÓN En términos generales, estará orientado a la realización de investigaciones sobre la ciudad de Valledupar y el departamento del Cesar. Utilizando los procedimientos metodológicos del Derecho, la Sociología, la Historia y la Antropología, esto es, la utilización de herramientas, conceptos y fuentes relacionadas con las diferentes temáticas de orden sociológico, lo anterior con el fin de obtener por medio de la multidisciplinariedad resultados claros y objetivos.
También se utilizaran procedimientos para el tratamiento de la documentación concentrada en los archivos regionales y nacionales (documentos como censos de población, censos de matrimonios católicos en la ciudad, y bibliografía complementaria), y se aplicarán en la recolección y procesamiento de los testimonios e información general recogida a través de conversaciones, entrevistas y grabaciones ¿las cuales van a ser los soportes principales de las investigaciónes.",1
PL-00000000020415,G-00000000020415,Plan Estratégico,,,"OBJETIVOS
OBJETIVO GENERAL
- Generar investigación del alto impacto y calidad en el contexto del departamento del Cesar y el magdalena medio en las áreas económicas, contable y financiera.
OBJETIVOS ESPECÍFICOS
- Desarrollar proyectos de investigación encaminados al análisis y solución de problemáticas desde los enfoques metodológicos y teóricos que ofrece la economía, contabilidad y finanzas en articulación multidisciplinaria para responder a las necesidades del contexto.
- Fortalecer la proyección social desde la investigación en la Universidad popular del Cesar Seccional Aguachica
- Adelantar proyectos interdisciplinarios en producción pecuaria, biotecnología y bioeconomía.
- Gestionar Proyectos de cooperación del orden nacional e internacional para el desarrollo comunitario con enfoque de desarrollo sostenible.
- Adelantar acuerdos y convenios con instituciones públicas y privadas para el desarrollo de investigaciones y proyectos de inversión.
- Promover el emprendimiento social y privado.
- Participar de los procesos de planeación del orden departamental y local.
- Desarrollar producto de investigación de alto impacto en el orden nacional e internacional.
- Promover la formación continuada a través del desarrollo de programas de posgrados y no formal.",,,"Plan de trabajo: El plan de trabajo ha direccionado sus metas de acuerdo a las líneas de investigación trazadas que se convierten en los ejes estratégicos para lograr ser a 2025 un grupo de investigación líder en la generación de investigaciones de alto impacto en el ámbito económico, contable y financiero que fortalezcan la gestión de las organizaciones públicas y privadas, y de la sociedad civil en la gestión del desarrollo endógeno y exógeno bajo un enfoque sostenible en el departamento del Cesar y en la región del Magdalena medio.
7.1. LINEA 1: CRECIMIENTO Y DESARROLLO ECONOMICO SOSTENIBLE Esta línea se pretende ejecutar a través de diversas sublineas que aborden las diferentes esferas del desarrollo y crecimiento económico sostenible, que se identifican a continuación:
1. ANALSIS DE EXTERNALIDADES
2. DESARROLLO ENDOGENO SOSTENIBLE
3. POLITICAS ECONOMICAS
4. GLOBALIZACION
5. POBREZA, VIVIENDA Y HABITAD
6. PRODUCTIVIDAD Y COMPTETIVIDAD
7. VALORACION DE EMPRESAS
8. EMPRENDIMIENTO PRODUCTIVO
9. MERCADOS FINANCIEROS
Esta línea se direccionara al trabajo con instituciones del ámbito gubernamental y no gubernamental empleando las metodologías de medición de medición económica y de planeación tales como las metodologías marco lógico, por lo cual sus ejes de acción deben estar enmarcado hacia los lineamientos de las políticas públicas y la dinámica de la región.
Partiendo de la condiciones del contexto en cuanto a los planes de inversión en las vías de cuarta generación y la estructura portuaria que tendrá gran impacto en la región del sur del Cesar y su área de influencia se requiere articular los proyectos de investigación y extensión asociadas a la línea a medir estos impactos y a generar propuestas que redirecciones las cadenas productivas y el desarrollo de estas regiones. Por otra parte esta línea se articulará con organismos encargados de analizar los problemas de desarrollo y crecimiento económico del ámbito gubernamental e instituciones sin",1
PL-00000000015180,G-00000000015180,Plan Estratégico,,,"1. Aumentar el indice de investigación aplicada del Centro Biotecnológico del Caribe Sena regional Cesar en cada una de las líneas del grupo.
2. Realizar proyectos de investigación en cooperación con instituciones del sector empresarial y universidades que contribuyan a la competitividad de la región.
3. Desarrollar nuevas estrategias que estimulen la solución de los problemas de los aprendices bajo el modelo de investigación aplicada de SENNOVA.",,,"Plan de trabajo: 1. Organizar las estrategias de investigación en salud y del sector agro industrial y alimentario del departamento del Cesar.
2. Realizar por cada linea de investigación proyectos de cooperación institucional entre el grupo de investigación del Centro Biotecnológico del Caribe SENA, la universidad publica y privada, como con el sector empresarial.
3. Conseguir a través de los proyectos de investigación el fortalecimiento del Centro Biotecnológico del Caribe, Sena.
4. Obtener anualmente un producto derivado del desarrollo científico del grupo, llámese articulo científico, publicación en congreso, poster. Llegar al desarrollo de patente y estrechar la relación del sector empresa-universidad-estado
LINEA DE INVESTIGACIÓN CORTO PLAZO (6 a 9 Meses) MEDIANO PLAZO (12 a 18 Meses) LARGO PLAZO (2 a 3 años) PROGRAMA DE FORMACIÓN
Desarrollo de insumos para el mejoramiento de la productividad en el sector agropecuario y agro industrial.
Biología Celular y Molecular. Proyecto:
Programa para la diversificación de productos derivados de la industria palmera en el Departamento del Cesar: producción de ácido succínico, itacónico y fumárico a partir de glicerol y material lignocelulósico
Subproyecto:
Aislamiento e identificación de microorganismos con capacidad de producción enzimática de interés en la obtención de ácido succínico, itacónico y fumárico a partir del glicerol y productos lignocelulósico
Productos:
Un artículo científico, Socialización (Taller)
Establecimiento de un cepario.
Proyecto:
Programa para la diversificación de productos derivados de la industria palmera en el Departamento del Cesar: producción de ácido succínico, itacónico y fumárico a partir de glicerol y material lignocelulósico
Subproyecto:
Identificación y caracterización molecular de los microorganismos y la región genética de su ADN que expresa para la síntesis de enzimas de interés en la producción de ácidos succínico, fumárico e itacónico.
proyecto:",1
PL-00000000002099,G-00000000002099,Plan Estratégico,,,"GENERAL
Contribuir al desarrollo de la Región en el Aspecto Industrial, Científico y Académico a través de la Investigación e implementación de Sistemas de Control, Sistemas de Información y Simulación para los procesos productivos y educativos que en ella se llevan a cabo; dentro del marco de la constante actualización e intercambio de información con grupos afines en el ámbito nacional y mundial.
ESPECIFICOS
1. Fortalecimiento de la Facultad de Ingeniería y Tecnológicas en el área de Ingeniería de Sistemas, la automatización, el control, la simulación a través del trabajo interdisciplinario.
2. Generar modelos que permitan el estudio, análisis y optimización de los procesos productivos de la región; todo dentro de la rigurosidad Científica inherente en todo grupo de investigación; pero buscando alcanzar beneficios inmediatos para las empresas de la región y el país.
3. Posibilitar espacios de estudio e investigación para estudiantes, conducentes a trabajos monográficos de grado.
4. Realización de eventos y publicaciones en las áreas de la Ingeniería de Sistemas.
5. Generar y desarrollar proyectos de grado en el área del Control y la Simulación que repercutan en la optimización de los procesos industriales.
6. Generar espacios para la profundización y cualificación docente, a nivel de formación avanzada.
7. Ofrecer soporte técnico-científico a los programas académicos que ofrece la Universidad Popular del Cesar.",,,"Plan de trabajo: 1) Consolidación de un grupo interdisciplinario con una base sólida en las áreas de Ingeniería de Sistemas
2) Desarrollo de trabajos de grado enfocados a las lineas de investigación del grupo.
3) Adquisición de infraestructura y material básico. El grupo se enfocará en la adquisición de equipos de computo y una oficina adecuada para el desarrollo de sus investigadores.
4) Producción de artículos científicos para publicación la publicación en revistas Indexadas con impacto Nacional e Internacional.
5) Formación avanzada en líneas específicas.
6) Participación activa en eventos académico-científico.
7) Presentación de proyectos de investigación y Participación continua en las convocatorias (Internas, Colciencias, Banco de la República, Fullbright, etc).
8) Reconocimiento a nivel nacional como grupo científico debidamente categorizado.
9) Institucionalización de un evento académico en Ingeniería de Sistemas.
10) Ofrecimiento de una línea de formación avanzada como postgrado con enfasis en la Producción Científica y las soluciones de las problemáticas de la región.",1
PL-00000000007152,G-00000000007152,Plan Estratégico,,,"'- Desarrollar investigación en el campo industrial y agroalimentario que permitan contribuir a la solución de problemas y generación de nuevas fuentes de conocimiento.
- Fortalecer la actividad académica de la investigación por medio del desarrollo de proyectos investigativos en el campo industrial y agroalimentario.
- Profundizar en la producción de capital intelectual en organizaciones y procesos de gestión del conocimiento en áreas de la educación e ingeniería.",,,"Plan de trabajo: 2008- Registrar y dar a conocer el grupo de investigacion ante los diferentes entes académicos y legales.
2008- Gestión de proyectos de investigación encaminados a la solución de problemas del sector agro industrial y agroalimentario.
2009- Consolidación y afianzamiento del grupo de investigación por medio del desarrollo de sus proyectos de investigación, publicación de sus resultados e integración ante la comunidad investigativa.
2010- ser categorizados en COLCIENCIAS y reconocidos a nivel regional en las diferentes temáticas de investigación del grupo
2015- Ser un grupo consolidado en la producción de conocimiento científico, visible en las áreas del conocimiento involucradas.
2025 Consolidar un grupo de pensamiento critico y proactivo frente a los problemas del entorno socio productivo de la región",1
PL-00000000014742,G-00000000014742,Plan Estratégico,,,"Fortalecer los procesos de investigación de la facultad de psicología, acordes a las lineas de investigación y la disciplina que guía la formación de profesores y estudiantes.
Robustecer la investigación propiamente dicha en la facultad de psicología y en el grupo de investigación
Fortalecer la cultura investigativa y la investigación formativa de la facultad, a través de los semilleros de investigación, la particpación en redes y encuentros de investigación, además de la generación de eventos de investigación.",,,"Plan de trabajo: El grupo de investigación Transferencia de conocimientos Psi se enfocará en los siguientes objetivos de trabajo:
Consolidación de la cultura investigativa en la UPC
Fortalecimeinto de la investigación formativa y Propiamente dicha en la facultad
Realización de eventos y convenios inter-institucionales
Mayor empoderamiento de los líderes de semilleros
Mayor participación de los investigadores en redes de investigación
Contar con invitados investigadores para procesos formativos
Participar en las convocatorias de colciencias
Mayor participación de los investigadores en las convocatoria internas
Convenios de participación de investigación entre universidades
Contacto con el sector empresarial
Fortalecer su visibilidad y aportes con miras a la categorización del grupo
Mayor publicación de los hallazgos en las investigaciones
Mayor aporte de trabajos, proyectos de investigación a las líneas",1
PL-00000000001307,G-00000000001307,Plan Estratégico,,,"Teniendo en cuenta las líneas y proyectos de investigación los principales Objetivos son:
1. Desarrollo del programa de investigación institucional en el campo de la Espectroscopía Óptica y Física del Láser en la Universidad.
2. El montaje de una Laboratorio de Espectroscopía y Láser
3. La proyección del Grupo en el contexto regional, nacional e internacional
4 Contribuir a la formación de jovenes investigadores mediante su vinculación con los programas de Maestría en ciencias físicas y doctorado en ciencias física.
El grupo aspira a:
1. Convertirse en protagonista en investigaciones en el campo de la Espectroscopia, Óptica lineal y no lineal, Instrumentación electrónica y Física del Láser en la costa norte Colombiana, a nivel nacional e internacional, para lograr ser un interlocutor válido ante los grupos de investigación reconocidos en este ambito, siendo fructifero en publicaciones especializadas, a intercambiar investigadores y estudiantes, a formar profesionales a nivel de Maestría y doctorado.
2.Servir de consultor de las empresas de la región e las áreas de aplicación de la spectroscopia, Óptica lineal y no lineal, Instrumentación electrónica y Física del Láser.
Formar estudiantes para que continuen sus estudios de formación avanzada (Doctorados) a través de la cooperación internacional con centros de excelencia académica.",,,"Plan de trabajo: Teniendo en cuenta que la Misión del grupo es alcanzar el estatus de grupo de investigación, mediente un reconocimiento institucional, regional, nacional e internacional se plantea el siguiente plan de trabajo:
I. Estrategia Visionaria
Sustentar su proyección e imagen institucional en el valor de las personas, reconstruyendo su vida universitaria como un ambiente propicio para la generación de conocimiento, cultivado con sensibilidad y una actitud ética
Crear una preocupación permanente por el establecimiento de condiciones materiales y culturales que garanticen un reconocimiento y dignidad social de los integrantes del Grupo de Espectroscopía y Láser
Fomentar una educación participativa, justa y creativa para que sus integrantes construyan una cultura investigativa, un aprendizaje, su propio saber no solo como un conocimiento de alta calidad, sino que además nutra su conciencia de su ser y su cosmovisión
El Grupo de Espectroscopía y Láser asume que sus relaciones con la sociedad se fundamenta en el conocimiento, la articulación crítica de su capacidad investigativa con propósitos institucionales para la solución de los problemas de la sociedad, interpretación crítica y la proyección social
Lograr una formación Científica, generación de conocimiento en el Campo de la Física del láser y la Espectroscopía Óptica, desde la perspectiva del programa Nacional de Ciencia y Tecnología para hacerlas vigentes en nuestro contexto social mediante la articulación entre al docencia, investigación y proyección social
II. Estrategia de Proyectos
A)De inversion
B)Proyectos de investigacion
1. Búsqueda de nuevos medios activos de interes para las ciencias básicas y apicadas,
III. Estrategia de Participacion en Eventos y Publicacion articulos científicos.",1
PL-00000000018935,G-00000000018935,Plan Estratégico,,,"Potenciar los procesos de investigación formativa del programa de psicología acorde a las líneas de investigación propuestas.
consolidar la transferencia de conocimiento mediante la participación en eventos científicos y la publicación de contenido impreso y/o electrónico.
facilitar espacios a estudiantes y docentes que faciliten los procesos investigativos.",,,"Plan de trabajo: El grupo de investigación MENTE LILA esta estructurado para responder a las demandas contextuales que se presenten a nivel regional y nacional, esta enfocada a una consolidación de un equipo de trabajo altamente competitivo orientado al fortalecimiento de la investigación formativa. Participa en eventos nacionales e internacionales de transferencia de conocimiento, orientada a la participación activa en convocatorias de investigación internas y/o externas. Este grupo busca ejecutar un trabajo mancomunado entre el sector productivo y la académia.",1
PL-00000000002668,G-00000000002668,Plan Estratégico,,,"OBJETIVO GENERAL
Generar investigación tendiente a la incorporación de las Tecnologías de la Información y Comunicación en los procesos educativos, mediante el aporte de estrategias significativas que conlleven al logro de los objetivos cognitivos de los estudiantes y de soluciones enmarcadas en el contexto de la sociedad del conocimiento
OBJETIVOS ESPECIFICOS
1. Promover una cultura familiarizada con el uso generalizado de las TIC en los procesos formativos de la comunidad académica upecista.
2. Diseñar planes y propuestas de formación y educación virtual a través de sistemas telepresenciales.
3. Construir y mejorar marcos teóricos y conceptuales que sustenten la comprensión de los procesos formativos y uso de TIC, en los sistemas de Educación virtual.
4. Identificar y adaptar metodologías de experiencias exitosas a procesos de educación virtual través de redes y comunidades virtuales de aprendizaje.",,,"Plan de trabajo: - Consolidación de un grupo interdisciplinario con una base sólida en el área de las TIC en la educación, en la Universidad Popular del Cesar, sedes Valledupar y Aguachica.
- Dirección y asesoría de trabajos de grado enfocados al área de las TIC en la educación.
- Adquisición de infraestructura tanto de hardware como de software y demás elementos básicos.
- Producción de artículos para publicación.
- Producción de textos educativos en el área de las TIC en la educación.
- Formación avanzada en líneas específicas.
- Participación activa en eventos regionales y nacionales de tipo académico ¿ científico.
- Presentación de proyectos de investigación.
- Gestionar recursos a través de entes del orden nacional e internacional.
- Establecer relaciones con grupos afines en otras latitudes.
- Reconocimiento a nivel nacional como grupo científico.
- Institucionalización de un evento académico sobre TIC en la educación
- Impulsar la creación y organización de Semilleros de Investigación en el campo específico de las TIC.
- Desarrollar seminarioos, cursos, talleres, conferencias y eventos de divulgación y formación especializada de profesionales en el campo de su objeto.",1
