id,nombre,codigo_cvlac,afiliacion,categoria,contacto,url,fuente,activo
I-0001430586,YESENIA EDITH FIGUEROA MORENO,0001430586,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001430586,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/8 - 2011/11",1
I-0001435151,yira marcela salazar castilla,0001435151,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001435151,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - Actual",1
I-0000080244,luis angel reales mendoza,0000080244,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000080244,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/1 - Actual",1
I-0000883662,Arley denisse vega ochoa,0000883662,,Investigador Asociado (I),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000883662,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/2 - Actual",1
I-0000689173,Anderson Diaz Perez,0000689173,,Investigador Senior (IS),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000689173,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2006/1 - Actual",1
I-0000977187,Ana Sofia Moreno Woo,0000977187,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000977187,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/1 - 2009/1",1
I-0001056786,ANGÉLICA MARÍA ROCA PÉREZ,0001056786,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001056786,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/8 - Actual",1
I-0001406050,Emiliano Piedrahita Porras,0001406050,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001406050,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/2 - 2017/10",1
I-0000732222,Francia Luisa Campo Peñaloza,0000732222,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000732222,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2014/12",1
I-0000019155,GUILLERMO ALEJANDRO GONZALEZ MARTINEZ,0000019155,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000019155,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/2 - 2014/3",1
I-0001948848,Leodavis A. Rojas Quintero,0001948848,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001948848,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/6 - Actual",1
I-0000002173,LYZ KATHERINE CARVAJALINO JIMENEZ,0000002173,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000002173,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2007/10 - 2010/12",1
I-0001483919,Maira Lisbeth Duran Suarez,0001483919,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001483919,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/3 - 2016/12",1
I-0001348260,MARIA ISABEL GINA CUELLO OROZCO,0001348260,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001348260,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - Actual",1
I-0000567558,Rosa MONSALVO CABELLO,0000567558,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000567558,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/1 - 2011/1",1
I-0000689211,Shirley GARCIA MORA,0000689211,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000689211,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2012/2",1
I-0001956480,YOJANNA ELENA CASTILLA BAYONA,0001956480,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001956480,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/10 - Actual",1
I-0000730050,ZORAIMA ROMERO OÑATE,0000730050,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000730050,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - Actual",1
I-0000789100,Giovanni Bracho Tovar,0000789100,,Investigador Asociado (I),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000789100,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - Actual",1
I-0001587404,adolfo Duarte Rueda,0001587404,,Investigador Asociado (I),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001587404,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0000059231,Adrian Rueda Carreño,0000059231,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000059231,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - 2022/3",1
I-0001740828,Alan samir Narvaez Barraza,0001740828,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001740828,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - Actual",1
I-0000120591,Alejandro Utria Garcia,0000120591,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000120591,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2021/1",1
I-0001724837,Alex David Diaz Alvarez,0001724837,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001724837,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - Actual",1
I-0001506336,Boris Arturo González Rivera,0001506336,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001506336,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2017/4",1
I-0001716430,Christian David Arias Sarmiento,0001716430,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001716430,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - 2021/12",1
I-0001700411,Daniel Andrés Lugo Masco,0001700411,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001700411,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/11 - 2021/12",1
I-0001457149,eudes de jesus zapata sanjuan,0001457149,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001457149,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2018/7",1
I-0001770102,Francisco Javier Echavez Trillos,0001770102,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001770102,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/5 - Actual",1
I-0001654366,GABRIEL ENRIQUE ROMERO CABARCAS,0001654366,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001654366,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2018/10",1
I-0001060368,Ivan BOLAÑO BAUTE,0001060368,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001060368,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/12",1
I-0001678210,JAIRIT GARAVIT,0001678210,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001678210,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - 2024/12",1
I-0001743524,Jesus Daniel Chamat Torres,0001743524,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001743524,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - 2021/12",1
I-0001115332,JORGE MARIO VEGA IGLESIAS,0001115332,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001115332,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/12",1
I-0001743526,Jose Carlos Rojas Rodriguez,0001743526,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001743526,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/10 - 2021/12",1
I-0001700416,Kevin junior Navarro Gonzalez,0001700416,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001700416,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/8 - 2019/9",1
I-0000044330,kevin saul silva ortiz,0000044330,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000044330,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/11 - 2021/12",1
I-0001700412,Luis Angel Herrera Ojito,0001700412,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001700412,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/8 - 2019/9",1
I-0001548076,LUIS MANUEL FERNANDEZ ARZUAGA,0001548076,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001548076,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/12",1
I-0001403734,NECID JOSE CANEDO MENDOZA,0001403734,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001403734,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/3 - 2018/12",1
I-0001356634,Pedro Gustavo Gonzalez Ali,0001356634,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001356634,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2018/6",1
I-0002350538,Rafael David Rivero Cañate,0002350538,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002350538,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/12 - Actual",1
I-0001647637,Ricardo javier guerra gomez,0001647637,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001647637,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2020/6",1
I-0001453688,SADAINER FERNEY HERNANDEZ CHACON,0001453688,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001453688,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/12",1
I-0000017112,SANTIAGO RIVERA TOVAR,0000017112,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000017112,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/12",1
I-0001724222,Willington Pedro Carmona Flórez,0001724222,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001724222,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/5 - Actual",1
I-0000886556,Yojana Paola Arroyo Duran,0000886556,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000886556,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/12 - 2020/3",1
I-0001654313,Celger Paola Chamat Torres,0001654313,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001654313,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/11 - 2022/8",1
I-0000120594,Rebeca Rosa Viloria Amaya,0000120594,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000120594,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/10 - Actual",1
I-0001517410,Tomas Enrique Ramirez Guerrero,0001517410,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001517410,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
I-0000592811,Simón Martínez Ubarnez,0000592811,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000592811,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/2 - Actual",1
I-0001592573,ana isabel oñate Barros,0001592573,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001592573,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2015/11",1
I-0001524741,ANDRE FERNANDO OJEDA CHARRIS,0001524741,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001524741,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2017/11",1
I-0001725179,Argenida Carol Amaya bermudez,0001725179,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001725179,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/5 - 2019/7",1
I-0001832700,CLAUDIA PATRICIA ARAQUE RODRIGUEZ,0001832700,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001832700,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - 2020/12",1
I-0001675971,Dairo Bayona Ramírez,0001675971,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001675971,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/2 - 2020/5",1
I-0001832902,Denis Patricia Hernandez Vergel,0001832902,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001832902,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - 2020/12",1
I-0001832848,Estewin Calle Garcia,0001832848,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001832848,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - 2020/12",1
I-0001732011,GILBERTO RAMOS BELLO,0001732011,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001732011,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2019/12",1
I-0001823731,JAIRO ALBERTO HERAZO GARCIA,0001823731,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001823731,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - 2019/7",1
I-0000036990,JIMMY JUNIOR REALES OÑATE,0000036990,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000036990,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/1 - 2017/7",1
I-0001832763,JOHN ALEXANDER GONZÁLEZ HERNÁNDEZ,0001832763,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001832763,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - 2020/12",1
I-0001524728,JOSE DAVID MURGAS OÑATE,0001524728,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001524728,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2017/12",1
I-0000063520,Juan Camilo López Nacimiento,0000063520,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000063520,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/8 - 2019/12",1
I-0000020876,Juan David Vargas Gutiérrez,0000020876,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000020876,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2017/8",1
I-0001601958,KAREN DALIETH HERRERA GUTIERREZ,0001601958,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001601958,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2017/10",1
I-0001833361,lazaro beltran araujo araujo,0001833361,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001833361,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - 2021/1",1
I-0001666716,leydis maria florez salazar,0001666716,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001666716,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - Actual",1
I-0000163670,luis carlos melo vides,0000163670,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000163670,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/8 - 2019/12",1
I-0001585978,Luis Fernando Miranda Guzman,0001585978,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001585978,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2015/5",1
I-0001522221,Maira Alejandra Badillo Escudero,0001522221,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001522221,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/2 - 2013/12",1
I-0001385951,Mario de Jesús Zambrano Miranda,0001385951,,Investigador Asociado (I),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001385951,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/2 - 2019/12",1
I-0000126218,Martha Gineth Padilla Santamaria,0000126218,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000126218,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2018/12",1
I-0000578843,Martha Lucia Ramirez Cortes,0000578843,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000578843,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/3 - 2016/12",1
I-0001506782,RAUL ADOLFO GUTIERREZ MAYA,0001506782,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001506782,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2019/5",1
I-0000010033,ROBER TRINIDAD ROMERO RAMIREZ,0000010033,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000010033,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - 2018/1",1
I-0000052943,Ruben Dario Mendoza Lizcano,0000052943,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000052943,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - 2022/12",1
I-0000163654,Tomás Ricardo Escamilla Aguilar,0000163654,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000163654,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - 2022/12",1
I-0000148774,Venus Marcela Niz Trigos,0000148774,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000148774,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - 2019/2",1
I-0000168662,Yeilys Naileth Figueroa Morales,0000168662,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000168662,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - 2018/6",1
I-0001335979,LUIS ALBERTO ROMERO BENJUMEA,0001335979,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001335979,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - Actual",1
I-0002137890,adriana maria feriz perez,0002137890,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002137890,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0002060786,ALDEMAR PALMERA CARRASCAL,0002060786,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002060786,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0001857317,Ana Camila yaruro Cuan,0001857317,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001857317,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0002159301,Ana Milena Medina Anaya,0002159301,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002159301,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0001475980,Aneleth Jasbleydi Olmedo Plata,0001475980,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001475980,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
I-0002208746,angelica Maria Barrios Sierra,0002208746,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002208746,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0001857325,Camila Andrea Buitrago Reales,0001857325,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001857325,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0002159326,Careisis Andrea Calvo Vasquez,0002159326,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002159326,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0001528775,carlos alberto gualdron mandon,0001528775,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001528775,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2018/1",1
I-0000108908,CARLOS ALBERTO VERA PIRELA,0000108908,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000108908,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/7 - Actual",1
I-0001875048,Carolina Méndez Parra,0001875048,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001875048,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0001857318,Cristina Isabel Guzman Mendoza,0001857318,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001857318,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0002048246,Dana Carolina Montero Estrada,0002048246,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002048246,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0001149865,Daniel Andres Rangel Palomino,0001149865,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001149865,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0000563668,Elberto De Jesùs Pumarejo Cotes,0000563668,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000563668,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/1 - Actual",1
I-0001672293,ENRIQUE ANTONIO DE LUQUE PALENCIA,0001672293,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001672293,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0001443888,FABIO DE JESUS CIFUENTES ALMENDRALES,0001443888,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001443888,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2015/12",1
I-0001843266,FARID ALBERTO CAMPO BAENA,0001843266,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001843266,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
I-0000960624,Francisco GARCIA PAYARES,0000960624,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000960624,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - Actual",1
I-0001053353,Francy Marizol Rojas Parra,0001053353,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001053353,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0000655376,Gilberto Giraldo Gómez,0000655376,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000655376,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - Actual",1
I-0000805068,Hector PUMAREJO MINDIOLA,0000805068,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000805068,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - Actual",1
I-0002396308,John Sebastian Rodriguez Gonzalez,0002396308,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002396308,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/1 - Actual",1
I-0001520278,Jonattan Pumarejo Sánchez,0001520278,,Investigador Asociado (I),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001520278,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
I-0002114284,Jorge Andrey Leon Barbosa,0002114284,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002114284,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0002163699,JOSE CARLOS PEREZ YANCY,0002163699,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002163699,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - Actual",1
I-0000552968,Josè Francisco Saumet Suàrez,0000552968,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000552968,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
